Header,seconds,nanoseconds,Orientation.x,Orientation.y,Orientation.z,Orientation.w,Linear.x,Linear.y,Linear.z,Angular.x,Angular.y,Angular.z,Magnetic.x,Magnetic.y,Magnetic.z,Roll,Pitch,Yaw
773,58227,238229227,0.00720333358778703,-0.00904762134548317,0.997888321335764,0.0639151834457407,-0.165,0.184,-9.559,-0.0006,0.001534,-0.000588,-0.000016,-0.00000601,0.00002056,-0.982,-0.89,172.678
774,58227,263207227,0.00720317567590795,-0.00904774706599336,0.997887205653384,0.0639325998727797,-0.175,0.154,-9.535,0.000562,-0.001848,0.000622,-0.0000162,-0.00000656,0.00002117,-0.982,-0.89,172.676
775,58227,288208227,0.00718472704645824,-0.00905571796215447,0.997883922473891,0.0639847711379706,-0.151,0.172,-9.539,-0.000168,0.001286,0.002238,-0.000016,-0.00000611,0.00002129,-0.983,-0.888,172.67
776,58227,313203227,0.00719327723743154,-0.00905640072420784,0.997882733269113,0.0640022578654233,-0.144,0.163,-9.533,-0.000103,-0.002594,0.000605,-0.00001605,-0.00000606,0.00002055,-0.983,-0.889,172.668
777,58227,338246227,0.00719304013894994,-0.00905658904066194,0.997881057351952,0.0640283823523536,-0.139,0.168,-9.544,-0.001202,0.000212,0.000805,-0.00001619,-0.00000611,0.00002111,-0.983,-0.889,172.665
778,58227,363240227,0.00720111049925584,-0.00906591763015275,0.997880347097538,0.0640372237186934,-0.144,0.155,-9.545,-0.000945,0.000816,0.000777,-0.00001615,-0.00000651,0.00002117,-0.984,-0.89,172.664
779,58227,388468227,0.00720055668042722,-0.0090663575040455,0.997876433424321,0.0640981806407681,-0.168,0.159,-9.568,-0.000009,0.001108,0.000064,-0.00001615,-0.00000636,0.00002072,-0.984,-0.89,172.657
780,58227,413805227,0.00720974518377606,-0.00905827050713465,0.997875880638405,0.0641068962743742,-0.174,0.134,-9.53,0.000597,-0.000187,0.001306,-0.00001614,-0.00000606,0.00002117,-0.983,-0.891,172.656
781,58227,442232227,0.00720910662070539,-0.00906704152827989,0.997875242075334,0.0641156672955195,-0.17,0.168,-9.542,-0.001159,0.001242,0.000878,-0.00001615,-0.00000646,0.00002106,-0.984,-0.891,172.655
782,58227,464775227,0.00721821620582138,-0.00905901775884008,0.997874129436764,0.0641330909349487,-0.171,0.159,-9.525,-0.000837,-0.002088,0.000855,-0.0000161,-0.00000641,0.00002101,-0.983,-0.892,172.653
783,58227,488724227,0.00721749827597728,-0.00906785182352438,0.997872930857244,0.0641505701012559,-0.166,0.145,-9.553,-0.000932,0.00033,-0.000266,-0.000016,-0.00000581,0.00002067,-0.984,-0.892,172.651
784,58227,513773227,0.00720903372663814,-0.00905883673125868,0.99787084261685,0.0641852690649671,-0.165,0.142,-9.564,-0.000643,0.000823,-0.000342,-0.00001619,-0.00000626,0.00002122,-0.983,-0.891,172.647
785,58227,538248227,0.00721774186686635,-0.00905939569133875,0.997870770068113,0.0641853394142501,-0.154,0.17,-9.539,-0.000646,0.00002,-0.000009,-0.00001614,-0.00000606,0.00002122,-0.983,-0.892,172.647
786,58227,563237227,0.0072166216202628,-0.00907681182040513,0.997870611799845,0.0641854653778342,-0.14,0.17,-9.528,0.000038,0.001546,0.000994,-0.0000161,-0.00000652,0.00002072,-0.985,-0.892,172.647
787,58227,588238227,0.00719920534171576,-0.0090756939020864,0.997870756840839,0.0641853243704089,-0.114,0.157,-9.555,0.000897,0.003777,0.000088,-0.00001595,-0.00000606,0.00002056,-0.985,-0.89,172.647
788,58227,613941227,0.00719952808846108,-0.00906717432294467,0.997869155295031,0.0642113857184442,-0.166,0.167,-9.505,0.000486,0.00015,0.000109,-0.00001609,-0.00000586,0.00002077,-0.984,-0.89,172.644
789,58227,638597227,0.00719929070792518,-0.00906736280304198,0.997867473902919,0.0642375098498326,-0.158,0.144,-9.545,0.000568,0.002342,-0.000252,-0.00001615,-0.00000636,0.00002123,-0.984,-0.89,172.641
790,58227,664475227,0.00721670692914407,-0.00906848163453913,0.997867328864306,0.0642376506976783,-0.146,0.168,-9.584,0.000401,-0.002285,0.000171,-0.000016,-0.00000596,0.00002084,-0.984,-0.892,172.641
791,58227,690344227,0.00722533589634119,-0.00906910410254762,0.997866695613147,0.0642464291463764,-0.155,0.151,-9.509,-0.001029,0.000747,-0.000099,-0.00001609,-0.00000601,0.00002055,-0.984,-0.893,172.64
792,58227,717972227,0.00722509846527494,-0.00906929325829109,0.997865013303602,0.0642725532133582,-0.143,0.169,-9.538,-0.000207,-0.002741,0.000278,-0.00001619,-0.0000058,0.00002111,-0.984,-0.893,172.637
793,58227,738396227,0.0072333316486705,-0.00907023172507573,0.997861573917305,0.0643248716204961,-0.166,0.155,-9.542,0.000014,-0.00135,0.000034,-0.0000161,-0.00000626,0.00002067,-0.984,-0.894,172.631
794,58227,768069227,0.0072326118495026,-0.00907906594397535,0.99786037189272,0.0643423506995373,-0.138,0.169,-9.511,-0.000463,0.00022,0.000179,-0.0000161,-0.00000611,0.00002078,-0.985,-0.894,172.629
795,58227,788424227,0.00722358689548222,-0.00907875777496121,0.997858198037062,0.064377112080728,-0.119,0.14,-9.564,-0.000721,0.001019,0.000393,-0.0000161,-0.00000611,0.00002072,-0.985,-0.893,172.625
796,58227,813562227,0.00723229492590885,-0.0090793184042246,0.997858125313053,0.0643771825582599,-0.142,0.161,-9.585,-0.000239,0.002929,0.00142,-0.00001615,-0.00000636,0.00002106,-0.985,-0.894,172.625
797,58227,843073227,0.00724842859910781,-0.00909798207683545,0.997856697251059,0.0643948659147744,-0.167,0.132,-9.503,-0.001443,0.000692,0.00067,-0.00001615,-0.00000646,0.00002134,-0.987,-0.896,172.623
798,58227,863473227,0.00727996880486032,-0.00915240928159795,0.997856489007607,0.0643868216637077,-0.167,0.085,-9.472,-0.010019,-0.008476,0.000228,-0.00001604,-0.00000576,0.00002066,-0.993,-0.9,172.624
799,58227,888234227,0.00733241552282083,-0.00928701708457817,0.997854205299786,0.0643969872106105,-0.188,0.192,-9.581,-0.009645,-0.004544,-0.003544,-0.0000161,-0.00000611,0.00002123,-1.008,-0.907,172.623
800,58227,913249227,0.00733654608302575,-0.00935730520261851,0.997852918558334,0.0644062796280912,-0.17,0.213,-9.564,-0.00226,0.002641,-0.002067,-0.00001609,-0.00000606,0.00002117,-1.016,-0.908,172.622
801,58227,938308227,0.00734299466518283,-0.00938443832817727,0.997848662976877,0.0644674998884841,-0.179,0.149,-9.543,-0.002685,-0.00061,-0.000961,-0.0000161,-0.00000652,0.00002089,-1.019,-0.909,172.615
802,58227,963344227,0.00734839599375361,-0.0094289238076956,0.997844801517719,0.0645201407020473,-0.175,0.201,-9.56,-0.003991,-0.001363,0.000851,-0.00001619,-0.00000621,0.00002134,-1.024,-0.91,172.609
803,58227,989068227,0.00735420601146426,-0.00947308897454886,0.997843751826136,0.0645292428342491,-0.17,0.18,-9.557,-0.002681,0.000743,0.00145,-0.0000162,-0.00000651,0.00002123,-1.029,-0.911,172.608
804,58228,13314228,0.00736170484532557,-0.00949113075422436,0.997842948846077,0.0645381528783005,-0.148,0.224,-9.569,0.000802,-0.001623,-0.000985,-0.00001615,-0.00000636,0.00002112,-1.031,-0.912,172.607
805,58228,38824228,0.00732864540132976,-0.00946269549796004,0.99784405693992,0.0645289576870421,-0.116,0.202,-9.528,0.00414,0.006208,-0.001071,-0.0000161,-0.00000606,0.00002066,-1.028,-0.908,172.608
806,58228,63364228,0.00729709934044987,-0.0094000025549493,0.997840421213726,0.0645978798815964,-0.145,0.138,-9.488,0.004341,-0.000565,-0.001196,-0.00001615,-0.00000636,0.00002134,-1.021,-0.904,172.6
807,58228,88323228,0.0072653239055183,-0.00934575933740333,0.997838950683336,0.0646320381090865,-0.141,0.15,-9.576,0.001935,0.008751,0.001182,-0.00001619,-0.00000596,0.00002122,-1.015,-0.9,172.596
808,58228,113270228,0.00728443170040428,-0.00932076159262933,0.997839048124031,0.0646319928291149,-0.113,0.124,-9.51,0.001075,-0.004341,-0.000999,-0.00001615,-0.00000631,0.00002044,-1.012,-0.902,172.596
809,58228,141144228,0.007233069047327,-0.00930015849951613,0.99783795795661,0.0646575550498448,-0.139,0.183,-9.58,-0.000452,0.000333,-0.001452,-0.0000161,-0.00000606,0.00002061,-1.01,-0.896,172.593
810,58228,170994228,0.0072487870080024,-0.00931914295914087,0.997833697618019,0.0647187805769762,-0.172,0.165,-9.497,-0.002385,-0.002797,-0.000828,-0.00001629,-0.00000555,0.00002087,-1.012,-0.898,172.586
811,58228,188359228,0.00721355371001169,-0.00932547050826093,0.997835037957726,0.0647011380624437,-0.184,0.157,-9.55,-0.00083,0.006149,-0.000291,-0.0000161,-0.00000641,0.00002129,-1.013,-0.894,172.588
812,58228,214486228,0.00723951441037984,-0.0093272871282098,0.997833689444819,0.064718771271325,-0.172,0.144,-9.496,-0.001707,-0.000723,-0.000412,-0.00001605,-0.00000591,0.00002061,-1.013,-0.897,172.586
813,58228,242838228,0.0072480594270111,-0.00932797720441342,0.997832486546269,0.0647362593042445,-0.189,0.156,-9.562,-0.001906,-0.001559,0.000842,-0.0000159,-0.00000606,0.00002062,-1.013,-0.898,172.584
814,58228,263255228,0.00724733153930279,-0.00933681142641434,0.997831275092364,0.0647537380040218,-0.153,0.11,-9.54,-0.000622,0.000241,0.000863,-0.00001619,-0.00000601,0.00002116,-1.014,-0.898,172.582
815,58228,289556228,0.00724635867396445,-0.00934583533756415,0.997828367207868,0.0647973397840674,-0.152,0.139,-9.568,-0.001793,-0.000417,-0.000686,-0.0000161,-0.00000636,0.00002084,-1.015,-0.898,172.577
816,58228,314212228,0.00723708543697576,-0.00935397877812311,0.997828358822204,0.0647973302350015,-0.148,0.163,-9.539,-0.000925,-0.000853,0.000383,-0.0000161,-0.00000652,0.00002078,-1.016,-0.897,172.577
817,58228,338205228,0.0072277304999511,-0.00936218529273828,0.99782778479312,0.064806028216661,-0.132,0.156,-9.514,-0.000814,-0.001252,0.000304,-0.00001609,-0.00000591,0.00002061,-1.017,-0.896,172.576
818,58228,363237228,0.00721064171994474,-0.00936080493674879,0.99783019238869,0.0647710516702698,-0.138,0.157,-9.53,-0.000355,-0.002261,0.000171,-0.00001615,-0.00000631,0.00002123,-1.017,-0.894,172.58
819,58228,392351228,0.00720087812979285,-0.00936932566956778,0.997826790804761,0.0648232878133161,-0.118,0.175,-9.525,-0.00007,-0.002942,0.000167,-0.0000162,-0.00000667,0.00002129,-1.018,-0.893,172.574
820,58228,414934228,0.00720885650987345,-0.00937872365353575,0.997825504546965,0.0648408390294595,-0.152,0.191,-9.542,-0.000461,0.000293,0.001279,-0.00001609,-0.00000596,0.00002055,-1.019,-0.894,172.572
821,58228,440965228,0.00722578809180871,-0.00938849753375295,0.997825842384978,0.0648323404576754,-0.136,0.144,-9.567,-0.000043,-0.00289,0.000779,-0.00001629,-0.00000621,0.00002133,-1.02,-0.896,172.573
822,58228,464066228,0.00723401208428444,-0.00939770663399703,0.997826252987668,0.0648237690031695,-0.195,0.164,-9.499,-0.001037,-0.002476,0.000763,-0.00001624,-0.00000646,0.00002128,-1.021,-0.897,172.574
823,58228,489387228,0.00724239177361296,-0.00939852392593485,0.997823916364134,0.0648586728291065,-0.155,0.176,-9.573,0.000542,0.003168,0.000841,-0.00001615,-0.00000641,0.00002061,-1.021,-0.898,172.57
824,58228,514837228,0.00726020933878504,-0.00939107255036043,0.997822719496373,0.0648761710766998,-0.171,0.171,-9.513,0.001134,0.000091,0.00091,-0.00001619,-0.00000596,0.00002111,-1.02,-0.9,172.568
825,58228,538318228,0.00726988575429933,-0.00937434907675469,0.997821677342032,0.0648935325501756,-0.174,0.143,-9.519,0.000735,0.001806,0.000149,-0.00001615,-0.00000646,0.00002117,-1.018,-0.901,172.566
826,58228,563915228,0.00728770400665457,-0.00936689880806405,0.997820479223458,0.0649110300280354,-0.188,0.163,-9.56,-0.000215,0.000703,-0.000054,-0.00001619,-0.00000611,0.00002105,-1.017,-0.903,172.564
827,58228,588445228,0.00728802546260465,-0.00935838198462183,0.997818861220001,0.0649370892872995,-0.178,0.144,-9.522,-0.000202,-0.000343,0.00132,-0.00001624,-0.00000616,0.0000206,-1.016,-0.903,172.561
828,58228,614027228,0.00728778045823967,-0.00935857278147519,0.997817160829032,0.0649632121017433,-0.16,0.154,-9.522,-0.000316,0.002525,-0.000426,-0.00001619,-0.00000626,0.00002139,-1.016,-0.903,172.558
829,58228,639987228,0.00727972127924357,-0.00934923596137876,0.997817882928981,0.0649543682300219,-0.126,0.145,-9.521,-0.000171,-0.000704,0.001132,-0.00001619,-0.00000611,0.00002122,-1.015,-0.902,172.559
830,58228,665140228,0.00728834736893409,-0.00934986518372426,0.997817242459992,0.0649631485013876,-0.17,0.149,-9.526,-0.001067,-0.00138,0.00052,-0.0000161,-0.00000657,0.00002078,-1.015,-0.903,172.558
831,58228,688310228,0.007287943795038,-0.00935844558428564,0.997818294498999,0.0649457968970602,-0.132,0.159,-9.566,-0.001445,0.000432,-0.00072,-0.00001619,-0.00000616,0.0000206,-1.016,-0.903,172.56
832,58228,713273228,0.00726833681986141,-0.00938381790310938,0.997814794384772,0.0649980872665498,-0.13,0.195,-9.541,-0.001519,0.002103,0.001009,-0.00001609,-0.00000591,0.00002049,-1.019,-0.901,172.554
833,58228,738300228,0.00728623752359768,-0.00937630590585093,0.997814161828888,0.0650068772055983,-0.196,0.18,-9.515,-0.000675,0.000668,0.001153,-0.0000161,-0.00000631,0.00002106,-1.018,-0.903,172.553
834,58228,763273228,0.00728583402957424,-0.0093848863163541,0.997815214400366,0.0649895256366221,-0.137,0.163,-9.556,-0.000377,0.001284,0.001101,-0.00001619,-0.00000611,0.00002055,-1.019,-0.903,172.555
835,58228,788258228,0.00730260022120639,-0.00939478946163281,0.99781441780781,0.0649984428724472,-0.193,0.145,-9.553,-0.000231,-0.001385,0.001138,-0.00001615,-0.00000621,0.00002049,-1.02,-0.905,172.554
836,58228,813282228,0.00731097990982354,-0.00939561066244463,0.997812074471287,0.0650333461567592,-0.155,0.157,-9.565,-0.000348,0.003812,-0.000341,-0.00001624,-0.00000596,0.00002099,-1.02,-0.906,172.55
837,58228,838307228,0.007329202816985,-0.00937958399398951,0.997809819685002,0.0650681944605094,-0.162,0.168,-9.541,0.000911,-0.000763,0.001201,-0.0000162,-0.00000646,0.00002055,-1.018,-0.908,172.546
838,58228,863243228,0.00733856003835767,-0.00937137902108656,0.997810395217894,0.0650594957474759,-0.148,0.163,-9.518,0.000148,0.000573,0.000679,-0.00001615,-0.00000636,0.00002072,-1.017,-0.909,172.547
839,58228,888195228,0.0073388826726022,-0.00936286361708391,0.997808773366727,0.0650855542988832,-0.18,0.159,-9.557,0.001497,0.001757,-0.000216,-0.00001614,-0.00000601,0.00002066,-1.016,-0.909,172.544
840,58228,913239228,0.00734937569464904,-0.00933724366152765,0.997809511955452,0.0650767270913911,-0.175,0.185,-9.536,0.001083,0.001566,0.000361,-0.00001625,-0.00000667,0.00002117,-1.013,-0.91,172.545
841,58228,938253228,0.00735897509806613,-0.00932058793941896,0.997807896530348,0.0651027937008212,-0.163,0.148,-9.474,0.002221,-0.004956,0.000917,-0.0000161,-0.00000662,0.00002135,-1.011,-0.911,172.542
842,58228,963241228,0.00733561199289055,-0.00927541362806201,0.997807956389716,0.0651109642387315,-0.135,0.17,-9.536,0.002803,-0.00269,-0.000219,-0.00001619,-0.00000586,0.0000206,-1.006,-0.908,172.541
843,58228,988326228,0.00732933845859971,-0.00923988864267245,0.997809489721435,0.0650932214403257,-0.125,0.142,-9.537,0.002724,-0.0012,0.001225,-0.00001614,-0.00000596,0.00002094,-1.002,-0.907,172.543
844,58229,13399229,0.00731354697411475,-0.00921269618565627,0.997809310785666,0.0651015942130614,-0.153,0.164,-9.569,0.000804,0.002467,0.001016,-0.0000161,-0.00000646,0.00002112,-0.999,-0.905,172.542
845,58229,38344229,0.00729653925474834,-0.00920298216479715,0.997808402032523,0.0651188027184212,-0.143,0.184,-9.58,0.000071,0.002859,0.001957,-0.0000161,-0.00000631,0.00002084,-0.998,-0.903,172.54
846,58229,63427229,0.0072953222527021,-0.00922046086936185,0.997807672950347,0.0651276375742142,-0.148,0.169,-9.539,-0.00097,-0.000121,0.001675,-0.00001624,-0.00000596,0.00002099,-1,-0.903,172.539
847,58229,88401229,0.00729613175891775,-0.00921156234528754,0.997809458070008,0.0651014513398242,-0.172,0.181,-9.536,0.000174,-0.000455,0.000279,-0.00001629,-0.00000651,0.00002105,-0.999,-0.903,172.542
848,58229,113416229,0.00729499552313283,-0.00922897740423452,0.997809297145941,0.0651015786714306,-0.16,0.166,-9.529,-0.000366,-0.001859,0.000911,-0.00001619,-0.00000616,0.00002111,-1.001,-0.903,172.542
849,58229,138282229,0.00729507606087621,-0.0092289137430377,0.997809865226395,0.0650928711401806,-0.177,0.155,-9.528,-0.002077,-0.00036,0.001173,-0.00001614,-0.00000606,0.00002072,-1.001,-0.903,172.543
850,58229,163303229,0.00730272827927809,-0.00924683192309123,0.997810198382352,0.065084362662898,-0.142,0.191,-9.548,-0.000537,0.00006,0.001849,-0.0000161,-0.00000621,0.00002129,-1.003,-0.904,172.544
851,58229,188214229,0.00732787690063147,-0.00926581939066466,0.997810951279404,0.0650672906923337,-0.178,0.147,-9.538,-0.001087,-0.004659,0.003231,-0.00001629,-0.0000059,0.00002133,-1.005,-0.907,172.546
852,58229,213268229,0.00733666538650462,-0.00926632197643905,0.997811445125964,0.0650586550250715,-0.176,0.193,-9.587,0.000491,0.002989,-0.000264,-0.0000161,-0.00000641,0.00002061,-1.005,-0.908,172.547
853,58229,238276229,0.00731257183055132,-0.00922998361498305,0.99781028592923,0.0650843067837345,-0.176,0.166,-9.559,0.002725,0.003532,-0.002102,-0.00001614,-0.00000601,0.0000206,-1.001,-0.905,172.544
854,58229,263262229,0.00728872772550888,-0.00918519086793236,0.997806930874466,0.0651447266917478,-0.164,0.156,-9.499,0.0026,-0.000556,-0.002285,-0.00001619,-0.00000616,0.0000206,-0.996,-0.902,172.537
855,58229,288219229,0.00726276524652987,-0.00918336219666182,0.997808287802174,0.0651270979933274,-0.125,0.142,-9.543,-0.000727,0.003134,0.000043,-0.0000162,-0.00000656,0.00002095,-0.996,-0.899,172.539
856,58229,313258229,0.00725503436163968,-0.00916550662576982,0.997807384300656,0.065144315176291,-0.151,0.153,-9.544,0.001381,-0.002999,0.001118,-0.00001624,-0.00000611,0.00002066,-0.994,-0.898,172.537
857,58229,338253229,0.00724559816957909,-0.00917377329120339,0.997806240275469,0.0651617223383424,-0.142,0.146,-9.541,-0.001966,0.001099,0.001524,-0.00001619,-0.00000621,0.00002072,-0.995,-0.897,172.535
858,58229,363230229,0.00727050339023122,-0.00919295411316665,0.997805291670578,0.0651707702065718,-0.141,0.17,-9.564,-0.00045,-0.0003,0.001052,-0.00001624,-0.00000611,0.00002111,-0.997,-0.9,172.534
859,58229,388739229,0.00727864223826115,-0.00920222913781753,0.997805138032676,0.0651709050240616,-0.167,0.176,-9.543,-0.00062,-0.000284,-0.001223,-0.0000162,-0.00000646,0.00002083,-0.998,-0.901,172.534
860,58229,413870229,0.00726871676906858,-0.00921914002333454,0.997804481895747,0.0651796680148038,-0.183,0.175,-9.557,-0.000825,0.001249,0.000481,-0.0000162,-0.00000657,0.00002078,-1,-0.9,172.533
861,58229,438851229,0.00727669446528925,-0.00922854211866714,0.997803190259704,0.065197218004911,-0.144,0.146,-9.537,-0.001378,-0.000068,-0.000181,-0.00001629,-0.00000601,0.00002037,-1.001,-0.901,172.531
862,58229,463869229,0.00727514912687915,-0.00925453756804071,0.997804086072562,0.0651799935293207,-0.145,0.156,-9.546,-0.002517,0.000398,0.000227,-0.00001615,-0.00000631,0.00002123,-1.004,-0.901,172.533
863,58229,488260229,0.00727271379238047,-0.00928123124098458,0.997798721130243,0.0652585510994373,-0.145,0.167,-9.529,-0.001604,0.000445,-0.000999,-0.00001615,-0.00000667,0.00002118,-1.007,-0.901,172.524
864,58229,513194229,0.00726408726579326,-0.00928059956492217,0.997799364007023,0.0652497716094904,-0.134,0.161,-9.535,0.000283,0.000581,0.000238,-0.00001614,-0.00000591,0.00002038,-1.007,-0.9,172.525
865,58229,538247229,0.00727360694810392,-0.00927226991302289,0.997801079429325,0.0652236578420636,-0.148,0.183,-9.524,0.000823,-0.000757,-0.000108,-0.00001634,-0.00000611,0.0000211,-1.006,-0.901,172.528
866,58229,563751229,0.00727368786364652,-0.00927220643847496,0.997801648575121,0.065214950382522,-0.16,0.196,-9.526,0.001534,0.001461,0.000863,-0.00001629,-0.00000651,0.00002117,-1.006,-0.901,172.529
867,58229,588251229,0.00728321054220683,-0.00925561365723658,0.99779945973141,0.0652497250548443,-0.176,0.18,-9.523,0.002184,0.001067,0.000435,-0.0000162,-0.00000646,0.00002049,-1.004,-0.902,172.525
868,58229,613243229,0.0072847576873966,-0.00922961846970992,0.997798562729685,0.0652669492386085,-0.138,0.173,-9.505,0.002391,0.002139,0.000802,-0.00001624,-0.00000596,0.00002082,-1.001,-0.902,172.523
869,58229,638257229,0.0072942827329054,-0.00921302658723211,0.997796371272645,0.0653017232211872,-0.149,0.153,-9.536,0.000051,-0.00186,-0.000024,-0.00001629,-0.00000626,0.00002128,-0.999,-0.903,172.519
870,58229,663232229,0.00730396945229059,-0.00919630790314011,0.997795318428659,0.0653190819978545,-0.14,0.116,-9.512,0.000567,-0.000097,-0.000075,-0.00001629,-0.00000651,0.00002094,-0.997,-0.904,172.517
871,58229,688547229,0.00730453946853509,-0.00918760049600626,0.997795398643591,0.0653190182562097,-0.139,0.148,-9.537,0.001501,-0.001138,-0.001444,-0.00001615,-0.00000631,0.00002066,-0.996,-0.904,172.517
872,58229,713255229,0.00729592141181267,-0.00917870629150991,0.997792130925951,0.0653711277538922,-0.14,0.168,-9.516,-0.0008,-0.005175,-0.001433,-0.00001639,-0.00000621,0.00002138,-0.995,-0.903,172.511
873,58229,738244229,0.00729519058909792,-0.00918754099662255,0.997790909694137,0.0653886061669073,-0.141,0.174,-9.536,-0.002677,-0.001888,0.000545,-0.00001639,-0.00000606,0.00002104,-0.996,-0.903,172.509
874,58229,763295229,0.00728477127208213,-0.00921309366957769,0.9977907423717,0.0653887257092643,-0.174,0.18,-9.574,-0.002003,0.003812,-0.001068,-0.00001625,-0.00000651,0.00002077,-0.999,-0.902,172.509
875,58229,788311229,0.00728346891854274,-0.00923063552379337,0.99778944001816,0.0654062675634799,-0.156,0.19,-9.541,-0.001532,0.000703,-0.000271,-0.00001619,-0.00000621,0.00002066,-1.001,-0.902,172.507
